1129 4
0.250977 -0.999023 | 0.063844 
2.24902 -0.250977 | -0.00142264 9.41188 
2.12402 -0.250977 | -0.00138895 9.73571 
2.12402 -0.375977 | 0.00239475 
2.1123 -0.499023 | 0.00644371 
2.25098 -0.499023 | 0.00639279 
2.25293 -0.364258 | 0.00199704 
2.31738 -0.297852 | 7.33803e-05 
2.37402 -0.370117 | 0.00245552 
2.42285 -0.303711 | 0.000608094 
2.49316 -0.34668 | 0.00228163 
2.49902 -0.500977 | 0.00732736 
2.45605 -0.592773 | 0.010296 
2.38574 -0.65918 | 0.0124105 
2.33105 -0.547852 | 0.0082216 
2.19824 -0.59082 | 0.0095704 
2.00293 -0.520508 | 0.00748984 
2.15527 -0.702148 | 0.0137017 
2.11035 -0.756836 | 0.0158724 
2.13184 -0.991211 | 0.0255605 
2.48145 -0.862305 | 0.0208231 
2.62988 -0.969727 | 0.0264251 
2.58105 -0.80957 | 0.0193358 
2.50293 -0.557617 | 0.00930985 
2.62988 -0.557617 | 0.0102402 
2.67871 -0.645508 | 0.0138506 
2.7666 -0.538086 | 0.0109198 
2.89746 -0.635742 | 0.016064 
2.80957 -0.791992 | 0.0208961 
3.00098 -0.999023 | 0.0322727 
3.27832 -0.897461 | 0.0331212 
3.35449 -0.65332 | 0.0251765 
3.48145 -0.518555 | 0.0234553 
3.14941 -0.567383 | 0.0177503 
3.09668 -0.731445 | 0.0228452 
3.03223 -0.481445 | 0.0126986 
3.16309 -0.442383 | 0.0137496 
3.18652 -0.321289 | 0.0103755 
3.08691 -0.291992 | 0.00762657 
3.01855 -0.219727 | 0.00435655 
3.07715 -0.170898 | 0.00398752 
3.01465 -0.12207 | 0.00161522 
3.04199 -0.0595703 | 0.000454682 
3.09668 -0.0986328 | 0.00240482 
3.19043 -0.108398 | 0.00442857 
3.22559 -0.196289 | 0.0075145 
3.29785 -0.166992 | 0.00823946 
3.37402 -0.0654297 | 0.00729643 
3.48926 -0.0302734 | 0.00925758 
3.38574 -0.223633 | 0.0118271 
3.28809 -0.366211 | 0.0138695 
3.50098 -0.499023 | 0.0232922 
3.64551 -0.399414 | 0.0239762 
3.53613 -0.295898 | 0.0177296 
3.6084 -0.0888672 | 0.0139476 
3.65918 -0.229492 | 0.0192265 
3.93652 -0.192383 | 0.0270424 
3.99902 -0.500977 | 0.0387981 
3.74902 -0.750977 | 0.0395578 
3.75098 -0.999023 | 0.0499123 
3.87598 -0.874023 | 0.0486047 
0.897461 0.866211 | -0.00441977 -0.317417 -183.324 -1.4389 
0.941176 0.941176
