1178 4
0.125977 -0.874023 | 0.0635315 
2.85059 0.30957 | -0.0103387 4.73613 
2.90527 0.487305 | -0.0124465 3.71522 
2.91699 0.360352 | -0.0103091 3.83596 
2.9873 0.198242 | -0.00626633 3.13251 
2.8252 0.19043 | -0.00839899 5.18054 
2.85449 0.0927734 | -0.00595689 4.90795 
2.9248 0.00683594 | -0.00301018 4.06055 
2.99902 -0.000976563 | -0.00169217 3.06911 
2.90332 -0.0224609 | -0.0026093 4.33216 
2.86621 -0.102539 | -0.00109555 4.76315 
2.77832 -0.172852 | -0.000308242 5.71848 
2.87402 -0.198242 | 0.00159389 
2.9209 -0.135742 | 0.000539017 
2.9502 -0.219727 | 0.00328417 
2.95215 -0.317383 | 0.00618178 
2.93457 -0.428711 | 0.00942293 
2.80176 -0.424805 | 0.00752103 
2.7959 -0.268555 | 0.00261748 
2.66309 -0.27832 | 0.0014988 
2.70215 -0.358398 | 0.00430759 
2.68457 -0.422852 | 0.00618456 
2.53613 -0.395508 | 0.0040863 
2.61426 -0.338867 | 0.00289722 
2.53027 -0.299805 | 0.00108495 
2.54004 -0.137695 | -0.00344945 7.92731 
2.57324 -0.249023 | -0.000110213 7.56298 
2.63379 -0.147461 | -0.00246176 7.15613 
2.49902 -0.000976563 | -0.0071824 8.27066 
2.26465 -0.0146484 | -0.0077045 9.51308 
2.24902 -0.250977 | -0.00142264 9.41188 
2.12402 -0.250977 | -0.00138895 9.73571 
2.12402 -0.375977 | 0.00239475 
2.06152 -0.428711 | 0.00421875 
2.11035 -0.487305 | 0.00605034 
2.25098 -0.499023 | 0.00639279 
2.31738 -0.418945 | 0.00384763 
2.2627 -0.364258 | 0.00200833 
2.31543 -0.303711 | 0.000244706 
2.37402 -0.37207 | 0.00251689 
2.42676 -0.303711 | 0.000625657 
2.49902 -0.358398 | 0.00268021 
2.49902 -0.500977 | 0.00732736 
2.49121 -0.56543 | 0.00951546 
2.41504 -0.657227 | 0.0124553 
2.27246 -0.686523 | 0.0131422 
2.32129 -0.522461 | 0.00731583 
2.1416 -0.616211 | 0.0105203 
2.00488 -0.575195 | 0.00939389 
2.0459 -0.71582 | 0.0144411 
2.19434 -0.686523 | 0.01309 
2.00098 -0.786133 | 0.0173433 
2.16895 -0.895508 | 0.0214212 
2.30566 -0.750977 | 0.0156747 
2.41113 -0.928711 | 0.0232599 
2.69824 -0.911133 | 0.0245513 
2.55371 -0.862305 | 0.0212821 
2.60059 -0.520508 | 0.00870616 
2.71582 -0.506836 | 0.0092936 
2.63379 -0.727539 | 0.0165358 
2.84863 -0.524414 | 0.0114433 
2.88965 -0.713867 | 0.018885 
2.77441 -0.870117 | 0.0236534 
3.00098 -0.999023 | 0.0322727 
3.25098 -0.950195 | 0.0347789 
3.28027 -0.643555 | 0.0231568 
3.47363 -0.604492 | 0.0262833 
3.16504 -0.504883 | 0.0158793 
3.10645 -0.68457 | 0.0212325 
3.04004 -0.489258 | 0.0130926 
3.14746 -0.452148 | 0.0137728 
3.14941 -0.317383 | 0.00953838 
3.08301 -0.256836 | 0.00652074 
3.02637 -0.243164 | 0.00515605 
3.06348 -0.163086 | 0.00353595 
3.00098 -0.12793 | 0.00154961 
3.0459 -0.0595703 | 0.000520615 
3.11621 -0.106445 | 0.00296242 
3.1748 -0.0419922 | 0.00242789 
3.21582 -0.114258 | 0.00509165 
3.24512 -0.233398 | 0.00896901 
3.2666 -0.182617 | 0.00799269 
3.31934 -0.0888672 | 0.00664092 
3.47949 -0.0927734 | 0.0105836 
3.46582 -0.223633 | 0.0137903 
3.31738 -0.319336 | 0.0130693 
3.50098 -0.499023 | 0.0232922 
3.64746 -0.387695 | 0.0236592 
3.55566 -0.270508 | 0.0175022 
3.56934 -0.0673828 | 0.0123134 
3.71777 -0.227539 | 0.020915 
3.84668 -0.0341797 | 0.0198475 
3.90332 -0.237305 | 0.0271714 
3.99902 -0.500977 | 0.0387981 
3.75098 -0.50293 | 0.030555 
3.74902 -0.750977 | 0.0395578 
3.75098 -0.999023 | 0.0499123 
3.87598 -0.874023 | 0.0486047 
0.938477 0.942383 | -0.00592192 -0.0454357 -194.702 -1.48799 
0.941176 0.941176
